group,function,value,sample_time_nanos,iteration_count
download large file,with varying levels of parallelism,36,5163614631.0,1
download large file,with varying levels of parallelism,36,8921505254.0,2
download large file,with varying levels of parallelism,36,14739235827.0,3
download large file,with varying levels of parallelism,36,13087194802.0,4
download large file,with varying levels of parallelism,36,32631885247.0,5
