group,function,value,sample_time_nanos,iteration_count
download medium file,with varying levels of parallelism,18,19999441768.0,1
download medium file,with varying levels of parallelism,18,17700718283.0,2
download medium file,with varying levels of parallelism,18,36109226550.0,3
download medium file,with varying levels of parallelism,18,51195603071.0,4
download medium file,with varying levels of parallelism,18,62778864124.0,5
